"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
1,108800,"; _ZN2at6native12_GLOBAL__N_143distribution_elementwise_grid_stride_kernelIfLi4EZNS0_9templates4cuda20normal_and_transformIN3c108BFloat16EfPNS_17CUDAGeneratorImplEZZZNS4_13normal_kernelIS9_EEvRKNS_10TensorBaseEddT_ENKUlvE_clEvENKUlvE2_clEvEUlfE_EEvRNS_18TensorIteratorBaseET1_T2_EUlP25hiprandStatePhilox4_32_10E0_ZNS1_27distribution_nullary_kernelIS7_f15HIP_vector_typeIfLj4EES9_SO_SH_EEvSJ_SL_RKT3_T4_EUlifE_EEvlNS_15PhiloxCudaStateESK_SL_",0,0,0,0,"void at::native::(anonymous namespace)::distribution_elementwise_grid_stride_kernel<float, 4, at::native::templates::cuda::normal_and_transform<c10::BFloat16, float, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float)#1})::{lambda(hiprandStatePhilox4_32_10*)#2}, at::native::(anonymous namespace)::distribution_nullary_kernel<c10::BFloat16, float, HIP_vector_type<float, 4u>, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_and_transform<c10::BFloat16, float, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float)#1})::{lambda(hiprandStatePhilox4_32_10*)#2}, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_and_transform<c10::BFloat16, float, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float)#1})::{lambda(hiprandStatePhilox4_32_10*)#2} const&, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float)#1})::{lambda(int, float)#1}>(long, at::PhiloxCudaState, at::native::templates::cuda::normal_and_transform<c10::BFloat16, float, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float)#1})::{lambda(hiprandStatePhilox4_32_10*)#2}, at::native::(anonymous namespace)::distribution_nullary_kernel<c10::BFloat16, float, HIP_vector_type<float, 4u>, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_and_transform<c10::BFloat16, float, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float)#1})::{lambda(hiprandStatePhilox4_32_10*)#2}, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_and_transform<c10::BFloat16, float, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float)#1}>(at::TensorIteratorBase&, at::CUDAGeneratorImpl*, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float)#1})::{lambda(hiprandStatePhilox4_32_10*)#2} const&, at::native::templates::cuda::normal_kernel<at::CUDAGeneratorImpl*>(at::TensorBase const&, double, double, at::CUDAGeneratorImpl*)::{lambda()#1}::operator()() const::{lambda()#4}::operator()() const::{lambda(float)#1})::{lambda(int, float)#1})"
1,108800,"s_load_dword s3, s[0:1], 0x20",32,33020,32892,23372,""
1,108808,"s_load_dwordx4 s[4:7], s[0:1], 0x0",32,2720,2592,0,""
1,108816,"s_load_dwordx2 s[8:9], s[0:1], 0x10",32,204,76,0,""
1,108824,"s_mov_b32 s13, 0",32,284,156,0,""
1,108828,"s_waitcnt lgkmcnt(0)",32,16400,16400,0,""
1,108832,"s_bitcmp0_b32 s3, 0",32,656,528,0,""
1,108836,"v_mov_b64_e32 v[2:3], s[6:7]",32,168,40,0,""
1,108840,"v_mov_b64_e32 v[22:23], s[8:9]",32,128,0,0,""
1,108844,"s_cbranch_scc1 11",32,128,0,0,""
1,108848,"v_mov_b64_e32 v[6:7], s[8:9]",0,0,0,0,""
1,108852,"v_mov_b64_e32 v[4:5], s[6:7]",0,0,0,0,""
1,108856,"flat_load_dwordx2 v[8:9], v[6:7]",0,0,0,0,""
1,108864,"flat_load_dwordx2 v[2:3], v[4:5]",0,0,0,0,""
1,108872,"s_load_dwordx2 s[6:7], s[0:1], 0x18",0,0,0,0,""
1,108880,"s_waitcnt vmcnt(0) lgkmcnt(0)",0,0,0,0,""
1,108884,"v_lshl_add_u64 v[22:23], v[8:9], 0, s[6:7]",0,0,0,0,""
1,108892,"s_load_dword s3, s[0:1], 0x54",32,712,584,1068,""
1,108900,"s_load_dword s22, s[0:1], 0x48",32,128,0,0,""
1,108908,"s_mov_b32 s10, s13",32,440,312,0,""
1,108912,"s_mov_b64 s[8:9], -1",32,128,0,0,""
1,108916,"s_waitcnt lgkmcnt(0)",32,10316,10316,0,""
1,108920,"s_and_b32 s3, s3, 0xffff",32,1264,1136,0,""
1,108928,"s_add_u32 s7, s4, -1",32,152,24,0,""
1,108932,"s_mul_i32 s6, s22, s3",32,152,24,0,""
1,108936,"s_addc_u32 s11, s5, -1",32,128,0,0,""
1,108940,"s_lshl_b32 s12, s6, 2",32,128,0,0,""
1,108944,"s_cmp_lg_u64 s[10:11], 0",32,128,0,0,""
1,108948,"s_cbranch_scc0 736",32,128,0,128,""
1,108952,"v_cvt_f32_u32_e32 v1, s12",0,0,0,0,""
1,108956,"v_cvt_f32_ubyte0_e32 v4, 0",0,0,0,0,""
1,108960,"s_sub_u32 s10, 0, s12",0,0,0,0,""
1,108964,"s_subb_u32 s14, 0, 0",0,0,0,0,""
1,108968,"v_fmamk_f32 v1, v4, 0x4f800000, v1",0,0,0,0,""
1,108976,"v_rcp_f32_e32 v1, v1",0,0,0,0,""
1,108980,"s_nop 0",0,0,0,0,""
1,108984,"v_mul_f32_e32 v1, 0x5f7ffffc, v1",0,0,0,0,""
1,108992,"v_mul_f32_e32 v4, 0x2f800000, v1",0,0,0,0,""
1,109000,"v_trunc_f32_e32 v4, v4",0,0,0,0,""
1,109004,"v_fmamk_f32 v1, v4, 0xcf800000, v1",0,0,0,0,""
1,109012,"v_cvt_u32_f32_e32 v4, v4",0,0,0,0,""
1,109016,"v_cvt_u32_f32_e32 v1, v1",0,0,0,0,""
1,109020,"v_readfirstlane_b32 s15, v4",0,0,0,0,""
1,109024,"v_readfirstlane_b32 s16, v1",0,0,0,0,""
1,109028,"s_mul_i32 s17, s10, s15",0,0,0,0,""
1,109032,"s_mul_hi_u32 s19, s10, s16",0,0,0,0,""
1,109036,"s_mul_i32 s18, s14, s16",0,0,0,0,""
1,109040,"s_add_i32 s17, s19, s17",0,0,0,0,""
1,109044,"s_add_i32 s17, s17, s18",0,0,0,0,""
1,109048,"s_mul_i32 s20, s10, s16",0,0,0,0,""
1,109052,"s_mul_hi_u32 s18, s16, s17",0,0,0,0,""
1,109056,"s_mul_i32 s19, s16, s17",0,0,0,0,""
1,109060,"s_mul_hi_u32 s16, s16, s20",0,0,0,0,""
1,109064,"s_add_u32 s16, s16, s19",0,0,0,0,""
1,109068,"s_addc_u32 s18, 0, s18",0,0,0,0,""
1,109072,"s_mul_hi_u32 s21, s15, s20",0,0,0,0,""
1,109076,"s_mul_i32 s20, s15, s20",0,0,0,0,""
1,109080,"s_add_u32 s16, s16, s20",0,0,0,0,""
1,109084,"s_mul_hi_u32 s19, s15, s17",0,0,0,0,""
1,109088,"s_addc_u32 s16, s18, s21",0,0,0,0,""
1,109092,"s_addc_u32 s18, s19, 0",0,0,0,0,""
1,109096,"s_mul_i32 s17, s15, s17",0,0,0,0,""
1,109100,"s_add_u32 s16, s16, s17",0,0,0,0,""
1,109104,"s_addc_u32 s17, 0, s18",0,0,0,0,""
1,109108,"v_add_co_u32_e32 v1, vcc, s16, v1",0,0,0,0,""
1,109112,"s_cmp_lg_u64 vcc, 0",0,0,0,0,""
1,109116,"s_addc_u32 s15, s15, s17",0,0,0,0,""
1,109120,"v_readfirstlane_b32 s17, v1",0,0,0,0,""
1,109124,"s_mul_i32 s16, s10, s15",0,0,0,0,""
1,109128,"s_mul_hi_u32 s18, s10, s17",0,0,0,0,""
1,109132,"s_add_i32 s16, s18, s16",0,0,0,0,""
1,109136,"s_mul_i32 s14, s14, s17",0,0,0,0,""
1,109140,"s_add_i32 s16, s16, s14",0,0,0,0,""
1,109144,"s_mul_i32 s10, s10, s17",0,0,0,0,""
1,109148,"s_mul_hi_u32 s18, s15, s10",0,0,0,0,""
1,109152,"s_mul_i32 s19, s15, s10",0,0,0,0,""
1,109156,"s_mul_i32 s21, s17, s16",0,0,0,0,""
1,109160,"s_mul_hi_u32 s10, s17, s10",0,0,0,0,""
1,109164,"s_mul_hi_u32 s20, s17, s16",0,0,0,0,""
1,109168,"s_add_u32 s10, s10, s21",0,0,0,0,""
1,109172,"s_addc_u32 s17, 0, s20",0,0,0,0,""
1,109176,"s_add_u32 s10, s10, s19",0,0,0,0,""
1,109180,"s_mul_hi_u32 s14, s15, s16",0,0,0,0,""
1,109184,"s_addc_u32 s10, s17, s18",0,0,0,0,""
1,109188,"s_addc_u32 s14, s14, 0",0,0,0,0,""
1,109192,"s_mul_i32 s16, s15, s16",0,0,0,0,""
1,109196,"s_add_u32 s10, s10, s16",0,0,0,0,""
1,109200,"s_addc_u32 s14, 0, s14",0,0,0,0,""
1,109204,"v_add_co_u32_e32 v1, vcc, s10, v1",0,0,0,0,""
1,109208,"s_cmp_lg_u64 vcc, 0",0,0,0,0,""
1,109212,"s_addc_u32 s16, s15, s14",0,0,0,0,""
1,109216,"s_ashr_i32 s14, s11, 31",0,0,0,0,""
1,109220,"s_add_u32 s10, s7, s14",0,0,0,0,""
1,109224,"s_mov_b32 s15, s14",0,0,0,0,""
1,109228,"s_addc_u32 s11, s11, s14",0,0,0,0,""
1,109232,"s_xor_b64 s[10:11], s[10:11], s[14:15]",0,0,0,0,""
1,109236,"v_readfirstlane_b32 s19, v1",0,0,0,0,""
1,109240,"s_mul_i32 s18, s10, s16",0,0,0,0,""
1,109244,"s_mul_hi_u32 s20, s10, s19",0,0,0,0,""
1,109248,"s_mul_hi_u32 s17, s10, s16",0,0,0,0,""
1,109252,"s_add_u32 s18, s20, s18",0,0,0,0,""
1,109256,"s_addc_u32 s17, 0, s17",0,0,0,0,""
1,109260,"s_mul_hi_u32 s21, s11, s19",0,0,0,0,""
1,109264,"s_mul_i32 s19, s11, s19",0,0,0,0,""
1,109268,"s_add_u32 s18, s18, s19",0,0,0,0,""
1,109272,"s_mul_hi_u32 s20, s11, s16",0,0,0,0,""
1,109276,"s_addc_u32 s17, s17, s21",0,0,0,0,""
1,109280,"s_addc_u32 s18, s20, 0",0,0,0,0,""
1,109284,"s_mul_i32 s16, s11, s16",0,0,0,0,""
1,109288,"s_add_u32 s16, s17, s16",0,0,0,0,""
1,109292,"s_addc_u32 s17, 0, s18",0,0,0,0,""
1,109296,"s_add_u32 s18, s16, 1",0,0,0,0,""
1,109300,"s_addc_u32 s19, s17, 0",0,0,0,0,""
1,109304,"s_add_u32 s20, s16, 2",0,0,0,0,""
1,109308,"s_mul_i32 s23, s12, s17",0,0,0,0,""
1,109312,"s_mul_hi_u32 s24, s12, s16",0,0,0,0,""
1,109316,"s_addc_u32 s21, s17, 0",0,0,0,0,""
1,109320,"s_add_i32 s24, s24, s23",0,0,0,0,""
1,109324,"s_mul_i32 s23, s12, s16",0,0,0,0,""
1,109328,"v_mov_b32_e32 v1, s23",0,0,0,0,""
1,109332,"v_sub_co_u32_e32 v1, vcc, s10, v1",0,0,0,0,""
1,109336,"s_cmp_lg_u64 vcc, 0",0,0,0,0,""
1,109340,"s_subb_u32 s10, s11, s24",0,0,0,0,""
1,109344,"v_subrev_co_u32_e32 v4, vcc, s12, v1",0,0,0,0,""
1,109348,"s_cmp_lg_u64 vcc, 0",0,0,0,0,""
1,109352,"s_subb_u32 s11, s10, 0",0,0,0,0,""
1,109356,"v_readfirstlane_b32 s23, v4",0,0,0,0,""
1,109360,"s_cmp_ge_u32 s23, s12",0,0,0,0,""
1,109364,"s_cselect_b32 s23, -1, 0",0,0,0,0,""
1,109368,"s_cmp_eq_u32 s11, 0",0,0,0,0,""
1,109372,"s_cselect_b32 s11, s23, -1",0,0,0,0,""
1,109376,"s_cmp_lg_u32 s11, 0",0,0,0,0,""
1,109380,"s_cselect_b32 s11, s21, s19",0,0,0,0,""
1,109384,"v_readfirstlane_b32 s19, v1",0,0,0,0,""
1,109388,"s_cselect_b32 s18, s20, s18",0,0,0,0,""
1,109392,"s_cmp_ge_u32 s19, s12",0,0,0,0,""
1,109396,"s_cselect_b32 s19, -1, 0",0,0,0,0,""
1,109400,"s_cmp_eq_u32 s10, 0",0,0,0,0,""
1,109404,"s_cselect_b32 s10, s19, -1",0,0,0,0,""
1,109408,"s_cmp_lg_u32 s10, 0",0,0,0,0,""
1,109412,"s_cselect_b32 s11, s11, s17",0,0,0,0,""
1,109416,"s_cselect_b32 s10, s18, s16",0,0,0,0,""
1,109420,"s_xor_b64 s[10:11], s[10:11], s[14:15]",0,0,0,0,""
1,109424,"s_sub_u32 s10, s10, s14",0,0,0,0,""
1,109428,"s_subb_u32 s11, s11, s14",0,0,0,0,""
1,109432,"s_cbranch_execnz 24",0,0,0,0,""
1,109436,"v_cvt_f32_u32_e32 v1, s12",32,448,320,888,""
1,109440,"s_sub_i32 s8, 0, s12",32,4560,4432,668,""
1,109444,"s_mov_b32 s11, 0",32,592,464,0,""
1,109448,"v_rcp_iflag_f32_e32 v1, v1",32,25844,25332,0,""
1,109452,"s_nop 0",32,128,128,0,""
1,109456,"v_mul_f32_e32 v1, 0x4f7ffffe, v1",32,344,216,0,""
1,109464,"v_cvt_u32_f32_e32 v1, v1",32,2872,2744,0,""
1,109468,"s_nop 0",32,128,128,0,""
1,109472,"v_readfirstlane_b32 s9, v1",32,33752,33620,0,""
1,109476,"s_mul_i32 s8, s8, s9",32,4552,4424,508,""
1,109480,"s_mul_hi_u32 s8, s9, s8",32,184,56,0,""
1,109484,"s_add_i32 s9, s9, s8",32,188,60,0,""
1,109488,"s_mul_hi_u32 s8, s7, s9",32,296,164,0,""
1,109492,"s_mul_i32 s10, s8, s12",32,656,528,0,""
1,109496,"s_sub_i32 s7, s7, s10",32,224,96,0,""
1,109500,"s_add_i32 s9, s8, 1",32,280,148,0,""
1,109504,"s_sub_i32 s10, s7, s12",32,524,396,0,""
1,109508,"s_cmp_ge_u32 s7, s12",32,236,108,0,""
1,109512,"s_cselect_b32 s8, s9, s8",32,220,92,0,""
1,109516,"s_cselect_b32 s7, s10, s7",32,296,168,0,""
1,109520,"s_add_i32 s9, s8, 1",32,152,24,0,""
1,109524,"s_cmp_ge_u32 s7, s12",32,188,60,0,""
1,109528,"s_cselect_b32 s10, s9, s8",32,256,128,0,""
1,109532,"v_mov_b32_e32 v1, 0",32,476,344,0,""
1,109536,"v_mov_b32_e32 v4, s2",32,856,728,20,""
1,109540,"v_mad_u64_u32 v[4:5], s[8:9], s3, v4, v[0:1]",32,692,564,0,""
1,109548,"s_add_u32 s7, s10, 1",32,180,52,512,""
1,109552,"s_addc_u32 s8, s11, 0",32,152,24,0,""
1,109556,"s_mul_hi_u32 s9, s22, s3",32,148,20,0,""
1,109560,"s_mul_i32 s8, s6, s8",32,200,72,0,""
1,109564,"s_mul_hi_u32 s10, s6, s7",32,200,72,0,""
1,109568,"s_add_i32 s8, s10, s8",32,288,160,0,""
1,109572,"s_mul_i32 s9, s9, s7",32,160,32,0,""
1,109576,"s_add_i32 s9, s8, s9",32,232,104,0,""
1,109580,"s_mul_i32 s8, s6, s7",32,268,140,0,""
1,109584,"s_lshl_b64 s[14:15], s[8:9], 2",32,176,48,0,""
1,109588,"v_cmp_gt_i64_e32 vcc, s[14:15], v[4:5]",32,13920,13792,0,""
1,109592,"s_and_saveexec_b64 s[8:9], vcc",32,276,148,512,""
1,109596,"s_cbranch_execz 573",32,132,4,128,""
1,109600,"s_load_dwordx4 s[8:11], s[0:1], 0x38",32,436,308,520,""
1,109608,"s_load_dwordx2 s[16:17], s[0:1], 0x30",32,128,0,0,""
1,109616,"s_mov_b64 s[0:1], 0xf1bbcdc8",32,184,56,0,""
1,109624,"v_mov_b32_e32 v36, v3",32,588,460,0,""
1,109628,"v_mov_b32_e32 v37, v1",32,152,24,0,""
1,109632,"v_lshl_add_u64 v[6:7], v[2:3], 0, s[0:1]",32,21660,21532,0,""
1,109640,"s_mov_b64 s[0:1], 0x1fd5c5a3",32,312,184,0,""
1,109648,"v_lshl_add_u64 v[8:9], v[36:37], 0, s[0:1]",32,17828,17696,0,""
1,109656,"s_mov_b64 s[0:1], 0xb54cda56",32,312,184,0,""
1,109664,"v_lshl_add_u64 v[10:11], v[2:3], 0, s[0:1]",32,18000,17872,0,""
1,109672,"s_mov_b64 s[0:1], 0xa9066899",32,392,264,0,""
1,109680,"v_lshl_add_u64 v[12:13], v[36:37], 0, s[0:1]",32,11332,11200,0,""
1,109688,"s_mov_b64 s[0:1], 0x78dde6e4",32,368,240,0,""
1,109696,"v_lshl_add_u64 v[14:15], v[2:3], 0, s[0:1]",32,5260,5132,0,""
1,109704,"s_mov_b64 s[0:1], 0x32370b8f",32,268,136,0,""
1,109712,"v_lshl_add_u64 v[16:17], v[36:37], 0, s[0:1]",32,6116,5988,0,""
1,109720,"s_mov_b64 s[0:1], 0x3c6ef372",32,200,72,0,""
1,109728,"v_lshl_add_u64 v[18:19], v[2:3], 0, s[0:1]",32,11224,11096,0,""
1,109736,"s_mov_b64 s[0:1], 0xbb67ae85",32,356,228,0,""
1,109744,"s_waitcnt lgkmcnt(0)",32,128,128,0,""
1,109748,"s_mov_b32 s11, 0xcd9e8d57",32,328,192,0,""
1,109756,"v_lshl_add_u64 v[20:21], v[36:37], 0, s[0:1]",32,12492,12360,0,""
1,109764,"v_mad_u64_u32 v[24:25], s[0:1], v4, s11, 0",32,612,484,0,""
1,109772,"v_xor_b32_e32 v1, v2, v25",32,180,44,0,""
1,109776,"v_lshrrev_b32_e32 v7, 2, v23",32,308,180,0,""
1,109780,"v_xor_b32_e32 v1, v1, v7",32,200,72,0,""
1,109784,"s_mov_b32 s24, 0xd2511f53",32,196,64,60,""
1,109792,"v_mad_u64_u32 v[26:27], s[0:1], v1, s24, 0",32,1372,1244,0,""
1,109800,"v_alignbit_b32 v17, v23, v22, 2",32,4256,4128,0,""
1,109808,"v_and_b32_e32 v42, 3, v22",32,168,40,0,""
1,109812,"v_xor_b32_e32 v1, v20, v27",32,380,252,0,""
1,109816,"v_mad_u64_u32 v[22:23], s[0:1], v17, s24, 0",32,980,852,0,""
1,109824,"v_xor_b32_e32 v1, v1, v22",32,192,64,0,""
1,109828,"v_xor_b32_e32 v9, v23, v3",32,188,60,0,""
1,109832,"v_mad_u64_u32 v[28:29], s[0:1], v1, s11, 0",32,628,500,0,""
1,109840,"v_xor_b32_e32 v9, v9, v5",32,324,196,0,""
1,109844,"v_xor_b32_e32 v1, v18, v29",32,336,208,0,""
1,109848,"v_mad_u64_u32 v[30:31], s[0:1], v9, s11, 0",32,1028,900,0,""
1,109856,"v_xor_b32_e32 v1, v1, v30",32,236,108,0,""
1,109860,"v_mad_u64_u32 v[32:33], s[0:1], v1, s24, 0",32,544,408,0,""
1,109868,"s_mov_b64 s[0:1], 0x9e3779b9",32,132,4,504,""
1,109876,"s_nop 0",32,128,128,0,""
1,109880,"v_lshl_add_u64 v[22:23], v[2:3], 0, s[0:1]",32,7168,7040,0,""
1,109888,"v_xor_b32_e32 v9, v22, v31",32,216,88,0,""
1,109892,"v_xor_b32_e32 v9, v9, v24",32,244,116,0,""
1,109896,"v_xor_b32_e32 v1, v16, v33",32,288,156,0,""
1,109900,"v_mad_u64_u32 v[30:31], s[0:1], v9, s24, 0",32,608,480,0,""
1,109908,"v_xor_b32_e32 v1, v1, v30",32,400,268,0,""
1,109912,"v_mad_u64_u32 v[34:35], s[0:1], v1, s11, 0",32,1120,988,0,""
1,109920,"s_mov_b64 s[0:1], 0x76cf5d0a",32,168,40,508,""
1,109928,"s_nop 0",32,128,128,0,""
1,109932,"v_lshl_add_u64 v[24:25], v[36:37], 0, s[0:1]",32,5992,5864,0,""
1,109940,"v_xor_b32_e32 v9, v24, v31",32,336,208,0,""
1,109944,"v_xor_b32_e32 v9, v9, v26",32,352,220,0,""
1,109948,"v_xor_b32_e32 v1, v14, v35",32,276,140,0,""
1,109952,"v_mad_u64_u32 v[30:31], s[0:1], v9, s11, 0",32,780,652,0,""
1,109960,"v_xor_b32_e32 v1, v1, v30",32,260,132,0,""
1,109964,"v_mad_u64_u32 v[38:39], s[0:1], v1, s24, 0",32,668,540,0,""
1,109972,"s_mov_b64 s[0:1], 0xdaa66d2b",32,180,52,512,""
1,109980,"s_nop 0",32,128,128,0,""
1,109984,"v_lshl_add_u64 v[26:27], v[2:3], 0, s[0:1]",32,5660,5532,0,""
1,109992,"v_xor_b32_e32 v9, v26, v31",32,176,44,0,""
1,109996,"v_xor_b32_e32 v9, v9, v28",32,188,60,0,""
1,110000,"v_xor_b32_e32 v1, v12, v39",32,340,208,0,""
1,110004,"v_mad_u64_u32 v[30:31], s[0:1], v9, s24, 0",32,760,632,0,""
1,110012,"v_xor_b32_e32 v1, v1, v30",32,156,28,0,""
1,110016,"v_mad_u64_u32 v[46:47], s[0:1], v1, s11, 0",32,656,528,0,""
1,110024,"s_mov_b64 s[0:1], 0xed9eba14",32,216,88,512,""
1,110032,"s_nop 0",32,128,128,0,""
1,110036,"v_lshl_add_u64 v[28:29], v[36:37], 0, s[0:1]",32,3484,3356,0,""
1,110044,"v_xor_b32_e32 v9, v28, v31",32,340,212,0,""
1,110048,"v_xor_b32_e32 v9, v9, v32",32,280,152,0,""
1,110052,"v_xor_b32_e32 v1, v10, v47",32,328,200,0,""
1,110056,"v_mad_u64_u32 v[32:33], s[0:1], v9, s11, 0",32,756,628,0,""
1,110064,"v_xor_b32_e32 v1, v1, v32",32,196,68,0,""
1,110068,"v_mad_u64_u32 v[48:49], s[0:1], v1, s24, 0",32,1628,1492,0,""
1,110076,"s_mov_b64 s[0:1], 0x1715609d",32,152,16,504,""
1,110084,"s_nop 0",32,128,128,0,""
1,110088,"v_lshl_add_u64 v[30:31], v[2:3], 0, s[0:1]",32,4472,4344,0,""
1,110096,"v_xor_b32_e32 v9, v30, v33",32,268,136,0,""
1,110100,"v_xor_b32_e32 v9, v9, v34",32,192,64,0,""
1,110104,"v_xor_b32_e32 v1, v8, v49",32,296,164,0,""
